price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,beds,baths,area,latitude,longitude,isZillowOwned,variableData,badgeInfo,pgapt,sgapt,zestimate,info3String,brokerName
489000,489000,"12900 Oak Creek Cir, Austin, TX 78727",12900 Oak Creek Cir,Austin,TX,78727,3,2,1601,30.428532,-97.70957,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$11,000 (Nov 12)'}",,ForSale,For Sale (Broker),0,,RE/Max Capital City
489000,489000,"2100 Crimson Rosella Trl, Austin, TX 78728",2100 Crimson Rosella Trl,Austin,TX,78728,3,3,2012,30.447844,-97.67238,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$10,900 (Nov 14)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
495000,495000,"2113 Thrasher Ln APT 1, Austin, TX 78741",2113 Thrasher Ln APT 1,Austin,TX,78741,3,3,1320,30.221048,-97.70028,FALSE,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
495000,495000,"6901 Grove Crest Dr, Austin, TX 78736",6901 Grove Crest Dr,Austin,TX,78736,4,2,1715,30.237352,-97.88062,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$34,000 (Oct 18)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Lux Haus Realty
495000,495000,"4803 Ganymede Dr, Austin, TX 78727",4803 Ganymede Dr,Austin,TX,78727,3,2,1560,30.426985,-97.725525,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$30,000 (Nov 12)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"ATX Realty, LLC"
495000,495000,"5600 Northdale Dr, Austin, TX 78723",5600 Northdale Dr,Austin,TX,78723,3,2,1570,30.288765,-97.66899,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$5,000 (Oct 26)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Team Price Real Estate
495000,495000,"8611 Devine Ln, Austin, TX 78748",8611 Devine Ln,Austin,TX,78748,4,3,2072,30.183561,-97.81117,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$29,900 (Oct 25)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
495000,495000,"9005 Blue Quail Dr, Austin, TX 78758",9005 Blue Quail Dr,Austin,TX,78758,4,3,1990,30.361832,-97.70399,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$30,000 (Nov 12)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
497900,497900,"11627 Quarter Horse Trl, Austin, TX 78750",11627 Quarter Horse Trl,Austin,TX,78750,4,2,2074,30.459745,-97.81981,FALSE,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Life
498900,498900,"1205 Arthur Stiles Rd, Austin, TX 78721",1205 Arthur Stiles Rd,Austin,TX,78721,3,2,1303,30.260984,-97.677666,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$26,100 (Oct 31)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Gottesman Residential R.E.
499000,499000,"7902 Bramble Bush Dr, Austin, TX 78747",7902 Bramble Bush Dr,Austin,TX,78747,5,3,2663,30.15876,-97.73903,FALSE,"{'type': 'DAYS_ON', 'text': '11 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
499000,499000,"2102 E 14th St #B, Austin, TX 78702",2102 E 14th St #B,Austin,TX,78702,2,1,753,30.276094,-97.71833,FALSE,"{'type': 'DAYS_ON', 'text': '48 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
499000,499000,"5405 Westminster Dr, Austin, TX 78723",5405 Westminster Dr,Austin,TX,78723,3,2,1455,30.3062,-97.68876,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$26,000 (Oct 27)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Harpeth Realty
499000,499000,"9405 Muskberry Cv, Austin, TX 78717",9405 Muskberry Cv,Austin,TX,78717,3,2,1888,30.507597,-97.74778,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$36,000 (Oct 26)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
499000,499000,"501 S Meadowlark St #B, Austin, TX 78734",501 S Meadowlark St #B,Austin,TX,78734,4,3,2632,30.359293,-97.952484,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$36,000 (Oct 18)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Cavalier Real Estate
499000,499000,"8512 Bisbee Ct, Austin, TX 78745",8512 Bisbee Ct,Austin,TX,78745,3,3,1782,30.195328,-97.83448,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$31,000 (Oct 11)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Keller Williams, LLC"
499000,499000,"13011 Broadmeade Ave, Austin, TX 78729",13011 Broadmeade Ave,Austin,TX,78729,4,2,1875,30.458609,-97.77773,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$26,000 (Nov 3)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Bettersworth Realty
499000,499000,"10414 Quail Ridge Dr, Austin, TX 78758",10414 Quail Ridge Dr,Austin,TX,78758,3,2,1224,30.380568,-97.70597,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Roberts Realty
499500,499500,"3706 Hobbs Cv, Austin, TX 78749",3706 Hobbs Cv,Austin,TX,78749,3,2,1593,30.201792,-97.84248,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,500 (Oct 17)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
499900,499900,"5009 Bonneville Bnd, Austin, TX 78744",5009 Bonneville Bnd,Austin,TX,78744,3,2,2443,30.178108,-97.694595,FALSE,"{'type': 'DAYS_ON', 'text': '33 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
499900,499900,"5200 Calais Ct, Austin, TX 78745",5200 Calais Ct,Austin,TX,78745,3,2,1104,30.216854,-97.79009,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$25,100 (Nov 16)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Christopher Commercial
499980,499980,"9802 Tolima Dr #126, Austin, TX 78748",9802 Tolima Dr #126,Austin,TX,78748,3,4,2035,30.17424,-97.8093,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Redfin Corporation
499990,499990,"11433 Comano Dr, Austin, TX 78747",11433 Comano Dr,Austin,TX,78747,4,3,2247,,,FALSE,"{'type': 'DAYS_ON', 'text': '1 day on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,HomesUSA.com
499990,499990,"11500 Comano Dr, Austin, TX 78747",11500 Comano Dr,Austin,TX,78747,4,3,2247,30.127676,-97.77689,FALSE,"{'type': 'TIME_ON_INFO', 'text': '4 hours ago', 'data': {'isFresh': False}}",,ForSale,For Sale (Broker),0,,HomesUSA.com
500000,500000,"10908 Vetters Ct, Austin, TX 78750",10908 Vetters Ct,Austin,TX,78750,3,3,1986,30.462507,-97.80254,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Nov 4)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Casa Grande Realty
500000,500000,"2216 Waterway Bnd, Austin, TX 78728",2216 Waterway Bnd,Austin,TX,78728,3,2,1733,30.448288,-97.678734,FALSE,"{'type': 'DAYS_ON', 'text': '53 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
500000,500000,"12214 Cottage Promenade Ct, Austin, TX 78753",12214 Cottage Promenade Ct,Austin,TX,78753,4,3,2426,30.39364,-97.66542,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$30,000 (Oct 5)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Your Austin Realty
500000,500000,"9420 Privet Dr, Austin, TX 78748",9420 Privet Dr,Austin,TX,78748,3,3,1964,30.174246,-97.80932,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$39,550 (Sep 1)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Austin Real Pros, REALTORS"
500000,500000,"1500 Chippeway Ln, Austin, TX 78745",1500 Chippeway Ln,Austin,TX,78745,4,3,1718,30.205984,-97.79627,FALSE,"{'type': 'DAYS_ON', 'text': '2 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Austin Texas Realty
500000,500000,"2003 Fair Oaks Dr, Austin, TX 78745",2003 Fair Oaks Dr,Austin,TX,78745,3,2,1575,30.219229,-97.795525,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 11am-2pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Womack Real Estate LLC
515000,515000,"4125 Gazley Ln, Austin, TX 78732",4125 Gazley Ln,Austin,TX,78732,3,2,1911,30.382141,-97.887985,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$34,000 (Nov 11)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
524900,524900,"4517 Whispering Valley Dr, Austin, TX 78727",4517 Whispering Valley Dr,Austin,TX,78727,4,3,2171,30.416233,-97.73085,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
525000,525000,"1700 J J Seabrook Dr, Austin, TX 78721",1700 J J Seabrook Dr,Austin,TX,78721,3,2,1280,30.28284,-97.690475,FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Moreland Properties
525000,525000,"11438 Ptarmigan Dr, Austin, TX 78758",11438 Ptarmigan Dr,Austin,TX,78758,,0,1987,30.392963,-97.70557,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Central Metro Realty
525000,525000,"1300 Corona Dr, Austin, TX 78723",1300 Corona Dr,Austin,TX,78723,3,2,1152,30.31202,-97.7031,FALSE,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
529990,529990,"11429 Comano Dr, Austin, TX 78747",11429 Comano Dr,Austin,TX,78747,5,4,2460,,,FALSE,"{'type': 'DAYS_ON', 'text': '1 day on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,HomesUSA.com
529990,529990,"11508 Comano Dr, Austin, TX 78747",11508 Comano Dr,Austin,TX,78747,4,3,2460,,,FALSE,"{'type': 'TIME_ON_INFO', 'text': '6 hours ago', 'data': {'isFresh': False}}",,ForSale,For Sale (Broker),0,,HomesUSA.com
531995,531995,"Plan 3475 Modeled Plan, McKinney Crossing","Plan 3475 Modeled Plan, McKinney Crossing",Austin,TX,78744,4,3,3475,30.155624,-97.72704,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Mon-Thurs: 10 AM-...'}",,ForSale,New Construction,0,,
537000,537000,"7511 Corrie Cv, Austin, TX 78749",7511 Corrie Cv,Austin,TX,78749,3,2,1545,30.227036,-97.876884,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
540000,540000,"8311 Polar Dr, Austin, TX 78757",8311 Polar Dr,Austin,TX,78757,3,2,1944,30.358837,-97.72003,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$35,000 (Nov 7)'}",,ForSale,For Sale (Broker),0,,Coldwell Banker Realty
540000,540000,"11709 Oak Knoll Dr, Austin, TX 78759",11709 Oak Knoll Dr,Austin,TX,78759,3,2,1600,30.424702,-97.76151,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$45,000 (Oct 28)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
544900,544900,"1307 Neans Dr, Austin, TX 78758",1307 Neans Dr,Austin,TX,78758,3,2,1693,30.37606,-97.70095,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$5,000 (Nov 15)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Bramlett Residential
545000,545000,"1500 Miami Dr APT C, Austin, TX 78733",1500 Miami Dr APT C,Austin,TX,78733,2,2,1268,30.339287,-97.868614,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$24,000 (Oct 27)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
549000,549000,"6105 Bullard Dr APT A, Austin, TX 78757",6105 Bullard Dr APT A,Austin,TX,78757,3,3,1551,30.340118,-97.74811,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$30,000 (Nov 14)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Virginia Ivey Realtors, LLC"
549000,549000,"8200 Neely Dr APT 119, Austin, TX 78759",8200 Neely Dr APT 119,Austin,TX,78759,2,2,1512,30.377478,-97.75857,FALSE,"{'type': 'DAYS_ON', 'text': '8 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Sousares, L. Scott, REALTOR"
549000,549000,"1104 Brookswood Ave, Austin, TX 78721",1104 Brookswood Ave,Austin,TX,78721,3,1,1280,30.264374,-97.69037,FALSE,"{'type': 'DAYS_ON', 'text': '1 day on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,ILES Real Estate
549000,549000,"9201 Ridgewell Pl, Austin, TX 78749",9201 Ridgewell Pl,Austin,TX,78749,3,2,1772,30.20466,-97.87407,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,900 (Nov 14)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
549000,549000,"5809 Back Ct, Austin, TX 78731",5809 Back Ct,Austin,TX,78731,2,3,1585,30.355862,-97.79053,FALSE,"{'type': 'DAYS_ON', 'text': '14 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
549500,549500,"4505 Sidereal Dr, Austin, TX 78727",4505 Sidereal Dr,Austin,TX,78727,4,3,2343,30.426334,-97.72124,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Fri. 11am-1pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
549900,549900,"5502 Westminster Dr, Austin, TX 78723",5502 Westminster Dr,Austin,TX,78723,3,2,1372,30.308165,-97.690414,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$25,000 (Nov 2)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Berkshire Hathaway TX Realty
550000,550000,"1103 Cadence Dr, Pflugerville, TX 78660",1103 Cadence Dr,Pflugerville,TX,78660,4,5,2994,30.413345,-97.64411,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 12-3pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Coldwell Banker Realty
550000,550000,"7002 Oak Meadow Cir, Austin, TX 78736",7002 Oak Meadow Cir,Austin,TX,78736,,0,2318,30.235125,-97.88042,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$11,900 (Sep 9)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Womack Development
550000,550000,"617 Castle Ridge Rd APT A, Austin, TX 78746",617 Castle Ridge Rd APT A,Austin,TX,78746,3,2,1198,30.294418,-97.82977,FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
550000,550000,"3604 Bristol Motor Pass, Austin, TX 78728",3604 Bristol Motor Pass,Austin,TX,78728,4,4,2804,30.465416,-97.68146,FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
550000,550000,"1022 Harwood Pl, Austin, TX 78704",1022 Harwood Pl,Austin,TX,78704,2,1,855,30.248276,-97.73734,FALSE,"{'type': 'DAYS_ON', 'text': '1 day on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Kuper Sotheby's Int. Realty
550000,550000,"6222 Thurgood Ave, Austin, TX 78721",6222 Thurgood Ave,Austin,TX,78721,4,2,1564,30.262798,-97.677376,FALSE,"{'type': 'DAYS_ON', 'text': '7 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
550000,550000,"5911 Belfast Dr, Austin, TX 78723",5911 Belfast Dr,Austin,TX,78723,3,2,1145,30.314838,-97.694534,FALSE,"{'type': 'DAYS_ON', 'text': '11 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Allure Real Estate
550000,550000,"16608 Pocono Dr, Austin, TX 78717",16608 Pocono Dr,Austin,TX,78717,4,3,2886,30.506477,-97.741425,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Wed. 8am-8pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Redfin Corporation
550000,550000,"700 W 35th St, Austin, TX 78705",700 W 35th St,Austin,TX,78705,2,1,967,30.302147,-97.74081,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$70,000 (Oct 19)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
559000,559000,"8613 Axis Dr, Austin, TX 78749",8613 Axis Dr,Austin,TX,78749,4,2,2038,30.204523,-97.857925,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$40,000 (Nov 16)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Kuper Sotheby's Itl Rlty
573500,573500,"4508 Yellow Rose Trl, Austin, TX 78749",4508 Yellow Rose Trl,Austin,TX,78749,3,3,1679,30.2274,-97.83854,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$11,500 (Nov 2)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty One Group Prosper
575000,575000,"4515 Sidereal Dr, Austin, TX 78727",4515 Sidereal Dr,Austin,TX,78727,3,3,2388,30.4271,-97.72085,FALSE,"{'type': 'DAYS_ON', 'text': '68 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
575000,575000,"5000 Lynnwood St, Austin, TX 78756",5000 Lynnwood St,Austin,TX,78756,3,2,2083,30.321753,-97.74078,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$100,000 (Nov 10)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
575000,575000,"407 Wolverton Dr, Austin, TX 78745",407 Wolverton Dr,Austin,TX,78745,3,2,1265,30.210745,-97.76499,FALSE,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Keller Williams Realty
575000,575000,"11807 Oak Knoll Dr, Austin, TX 78759",11807 Oak Knoll Dr,Austin,TX,78759,4,2,1855,30.425962,-97.760735,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$24,000 (Sep 30)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Jimmy Gilmore & Co
575000,575000,"5200 Cloudcroft Dr, Austin, TX 78749",5200 Cloudcroft Dr,Austin,TX,78749,4,2,2238,30.218267,-97.856964,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Fri. 4:30-6:30pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Sky Realty
575000,575000,"604 Ayinger Ln, Austin, TX 78728",604 Ayinger Ln,Austin,TX,78728,4,3,2403,30.466768,-97.68874,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 10am-12pm'}",,ForSale,New Construction,0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Pauly Presley Realty
579000,579000,"1616 Sunterro, Austin, TX 78727",1616 Sunterro,Austin,TX,78727,3,3,2484,30.425,-97.681206,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Nov 3)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
585000,585000,"1005 Floradale Dr, Austin, TX 78753",1005 Floradale Dr,Austin,TX,78753,4,4,2120,30.364061,-97.67809,FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 11am-1pm'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Redfin Corporation
585000,585000,"15105 Sun Bird Ln, Austin, TX 78734",15105 Sun Bird Ln,Austin,TX,78734,3,2,1661,30.360373,-97.94897,FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$4,000 (Nov 9)'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Realty Austin
585000,585000,"5707 Eagle Clf, Austin, TX 78731",5707 Eagle Clf,Austin,TX,78731,3,2,1463,30.353308,-97.793816,FALSE,"{'type': 'DAYS_ON', 'text': '28 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Moreland Properties
589000,589000,"9304 Texas Oaks Dr, Austin, TX 78748",9304 Texas Oaks Dr,Austin,TX,78748,4,2,2092,30.175692,-97.814156,FALSE,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Blairfield Realty LLC
589900,589900,"4804 Rustown Dr, Austin, TX 78727",4804 Rustown Dr,Austin,TX,78727,3,3,2058,30.4198,-97.732025,FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Redfin Corporation
590000,590000,"5924 S Congress Ave APT 151, Austin, TX 78745",5924 S Congress Ave APT 151,Austin,TX,78745,2,3,1380,30.201202,-97.7762,FALSE,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",,ForSale,For Sale (Broker),0,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,"Compass RE Texas, LLC"
